Spokane,USA,Washington,186562,NULL,NULL
Springfield,USA,Illinois,112921,-89.6667,39.8333
Springfield,USA,Massachusetts,149948,NULL,NULL
Springfield,USA,Missouri,143407,-93.3833,37.2333
Srinagar,IND,"Jammu and Kashmir",594775,74.3,34
"St. Louis",USA,Missouri,351565,-90.3833,38.75
"St. Paul",USA,Minnesota,259606,-93,45
"St. Petersburg",USA,Florida,235988,-83.3333,27.7667
"St. Polten",A,"Lower Austria",51102,15.38,48.13
"Sta. Isabel",GQ,"Equatorial Guinea",NULL,8.5,3.5
Stafford,GB,Staffordshire,121500,NULL,NULL
Stamford,USA,Connecticut,110056,NULL,NULL
Stans,CH,NW,NULL,NULL,NULL
"Stary Oskol",R,"Belgorodskaya oblast",198000,NULL,NULL
Stavanger,N,Rogaland,95089,5.5,59
Stavropol,R,"Stavropolsky kray",342000,NULL,NULL
Steinkjer,N,"Nord Trondelag",20480,11.3,64
"Sterling Heights",USA,Michigan,118698,NULL,NULL
Sterlitamak,R,"Rep. of Bashkortostan",259000,NULL,NULL
Stirling,GB,Central,NULL,NULL,NULL
Stockholm,S,Stockholm,711119,18.0667,59.35
Stockport,GB,"Greater Manchester",291400,NULL,NULL
Stockton,USA,California,232660,-121.25,37.9
"Stockton on Tees",GB,Cleveland,177800,NULL,NULL
"Stoke on Trent",GB,Staffordshire,254200,NULL,NULL
Strasbourg,F,Alsace,252338,7.76667,48.5833
"Stratford on Avon",GB,Warwickshire,108600,NULL,NULL
Stroud,GB,Gloucestershire,105400,NULL,NULL
Stuttgart,D,"Baden W³rttemberg",588482,9.1,48.7
Suceava,RO,Suceava,NULL,NULL,NULL
Sucre,BOL,Bolivia,110000,-65.1,-19
Suez,ET,"El Suweiz (munic.)",265000,NULL,NULL
Suihua,TJ,Heilongjiang,227881,NULL,NULL
Sukabumi,RI,Indonesia,119981,NULL,NULL
Sukkur,PK,Pakistan,190551,NULL,NULL
Sullana,PE,Piura,147361,NULL,NULL
Sumbawanga,EAT,Rukwa,NULL,NULL,NULL
Sumbe,ANG,"Cuanza Sul",NULL,NULL,NULL
Sumy,UA,Sumska,296000,NULL,NULL
Sunchon,NOK,"North Korea",356000,NULL,NULL
Sunderland,GB,"Tyne and Wear",292200,NULL,NULL
Sunnyvale,USA,California,125156,NULL,NULL
"Sunshine Coast",AUS,"New South Wales",110000,NULL,NULL
Suqian,TJ,Jiangsu,105021,NULL,NULL
Surabaya,RI,Indonesia,2483871,112.717,-7.21667
Surakarta,RI,Indonesia,504176,NULL,NULL
Surat,IND,Gujarat,1505872,NULL,NULL
Surgut,R,"Tyumenskaya oblast",263000,NULL,NULL
"Sutton in Ashfield",GB,Derbyshire,109800,NULL,NULL
Suva,FJI,Fiji,69481,178,-19
Suwalki,PL,Suwalskie,NULL,NULL,NULL
Suwon,ROK,"South Korea",755502,NULL,NULL
Suzano,BR,"Sao Paulo",180703,NULL,NULL
Suzhou,TJ,Anhui,151862,NULL,NULL
Suzhou,TJ,Jiangsu,706459,NULL,NULL
Svolvaer,N,Nordland,4500,14.3,68.2
Swale,GB,Kent,117200,NULL,NULL
Swansea,GB,Swansea,189300,NULL,NULL
Sydney,AUS,"New South Wales",3657000,151.2,-33.8667
Syktyvkar,R,"Rep. of Komi",229000,NULL,NULL
Sylhet,BD,Bangladesh,109000,NULL,NULL
Syracuse,USA,"New York",155865,-76.1167,43.1167
Syzran,R,"Samarskaya oblast",177000,NULL,NULL
Szczecin,PL,Szczecinskie,412000,NULL,NULL
Szeged,H,"Szeged (munic.)",178000,NULL,NULL
Szekesfehervar,H,Fejer,109000,NULL,NULL
Szekszard,H,Tolna,NULL,NULL,NULL
Szolnok,H,Szolnok,NULL,NULL,NULL
Szombathely,H,Vas,NULL,NULL,NULL
"Taboao da Serra",BR,"Sao Paulo",182441,NULL,NULL
Tabora,EAT,Tabora,NULL,NULL,NULL
Tabriz,IR,"Azarbayian e Sharqi",1166203,46.2,38.1
Tacna,PE,Tacna,174336,NULL,NULL
Tacoma,USA,Washington,179114,NULL,NULL
Taegu,ROK,"South Korea",2449139,NULL,NULL
Taejon,ROK,"South Korea",1272143,NULL,NULL
Taganrog,R,"Rostovskaya oblast",292000,NULL,NULL
Taian,TJ,Shandong,350696,NULL,NULL
Taichung,RC,Taiwan,857590,NULL,NULL
Tainan,RC,Taiwan,707658,120.2,22.95
Taipei,RC,Taiwan,2626138,121.517,25.0333
Taiping,MAL,Perak,183165,NULL,NULL
Taitung,RC,Taiwan,109189,NULL,NULL
Taiyuan,TJ,Shanxi,1960000,112.3,38
Taizhou,TJ,Jiangsu,152442,NULL,NULL
Takamatsu,J,Kagawa,NULL,NULL,NULL
Takoradi,GH,Ghana,61484,NULL,NULL
Talara,PE,Piura,82228,NULL,NULL
Taldyqorghan,KAZ,Taldyqorghan,116100,NULL,NULL
Tallahassee,USA,Florida,136812,-84.1,30.2
Tallinn,EW,Estonia,478000,25,59.3
Tamale,GH,Ghana,135952,NULL,NULL
Tamatave,RM,Toamasina,230000,NULL,NULL
Tambacounda,SN,Tambacounda,NULL,NULL,NULL
Tambov,R,"Tambovskaya oblast",316000,NULL,NULL
Tameside,GB,"Greater Manchester",221800,NULL,NULL
Tampa,USA,Florida,285206,NULL,NULL
Tampere,SF,Haeme,170097,23.5,61.3
Tampico,MEX,Tamaulipas,272690,NULL,NULL
Tanchon,NOK,"North Korea",284000,NULL,NULL
Tanga,EAT,Tanga,187155,NULL,NULL
Tangail,BD,Bangladesh,114000,NULL,NULL
Tanger,MA,Morocco,526215,NULL,NULL
Tangshan,TJ,Hebei,1500000,NULL,NULL
"Tanjung Balai",RI,Indonesia,108202,NULL,NULL
Tanta,ET,"El Gharbiya",374000,NULL,NULL
Taoyuan,RC,Taiwan,260680,NULL,NULL
Tapachula,MEX,Chiapas,138858,NULL,NULL
Taranto,I,Puglia,244033,NULL,NULL
Tarawa,KIR,Kiribati,2100,175,0
Tarnobrzeg,PL,Tarnobrzeskie,NULL,NULL,NULL
Tarnow,PL,Tarnowskie,120000,NULL,NULL
Tarragona,E,Catalonia,114630,NULL,NULL
Tarsus,TR,Icel,225000,NULL,NULL
Tashauz,TM,Dashhowuz,117000,NULL,NULL
Tashkent,UZB,Toshkent,2106000,69.3,41.3333
Tatabanya,H,"Komarom Esztergom",NULL,NULL,NULL
Taubate,BR,"Sao Paulo",220179,NULL,NULL
Taunggyi,MYA,Shan,108200,NULL,NULL
Taunton,GB,Somerset,NULL,NULL,NULL
Tavoy,MYA,Tanintharyi,NULL,NULL,NULL
Tawai,MAL,Sabah,244765,NULL,NULL
Tbilisi,GE,Georgia,1200000,44.8,41.7167
Tebessa,DZ,Algeria,107559,NULL,NULL
"Tebing Tinggi",RI,Indonesia,116767,NULL,NULL
Tegal,RI,Indonesia,229713,NULL,NULL
Tegucigalpa,HCA,"Francisco Morazan",670100,-87.2167,14.1
Tehran,IR,Tehran,6750043,51.4167,35.6833
Tehuacan,MEX,Puebla,139450,NULL,NULL
Tekirdag,TR,Tekirdag,NULL,NULL,NULL
"Tel Aviv",IL,"Tel Aviv",NULL,34.7833,32.1
Tela,HCA,Atlantida,24000,NULL,NULL
Tema,GH,Ghana,131528,NULL,NULL
Tembisa,RSA,"South Africa",209000,NULL,NULL
Temirtau,KAZ,Qaraghandy,206100,NULL,NULL
Tempe,USA,Arizona,162701,NULL,NULL
Tengxian,TJ,Shandong,315083,NULL,NULL
"Teofilo Otoni",BR,"Minas Gerais",127214,NULL,NULL
Tepic,MEX,Nayarit,206967,-104.5,21.3
Teresina,BR,Piaui,653994,-42.5,-5
Teresopolis,BR,"Rio de Janeiro",122614,NULL,NULL
Termiz,UZB,Surkhondare,NULL,NULL,NULL
Terni,I,Umbria,109809,NULL,NULL
Ternopil,UA,Ternopilska,212000,NULL,NULL
Terrassa,E,Catalonia,161428,NULL,NULL
Tete,MOC,Tete,112221,NULL,NULL
Tetouan,MA,Morocco,367349,NULL,NULL
"Thai Nguyen",VN,Vietnam,171815,NULL,NULL
Thane,IND,Maharashtra,803389,NULL,NULL
Thessaloniki,GR,Greece,406413,22.95,40.6167
Thies,SN,Thies,156000,NULL,NULL
Thika,EAK,Central,57100,NULL,NULL
Thimphu,BHT,Bhutan,20000,90,27
"Thousand Oaks",USA,California,113368,NULL,NULL
"Thunder Bay",CDN,Ontario,113746,-89.3167,48.3667
Tianjin,TJ,"Tianjin (munic.)",5770000,NULL,NULL
Tianmen,TJ,Hubei,186332,NULL,NULL
Tianshui,TJ,Gansu,244974,NULL,NULL
Tieling,TJ,Liaoning,254842,NULL,NULL
Tijuana,MEX,"Baja California",698752,NULL,NULL
Tilburg,NL,"Noord Brabant",237958,NULL,NULL
Timisoara,RO,Timis,333000,NULL,NULL
Timon,BR,Maranhao,118332,NULL,NULL
Tirane,AL,Albania,192000,10.7,46.2
Tirgoviste,RO,Dimbovita,NULL,NULL,NULL
"Tirgu Jiu",RO,Gorj,NULL,NULL,NULL
"Tirgu Mures",RO,Mures,165000,NULL,NULL
Tiruchchirappalli,IND,"Tamil Nadu",387223,NULL,NULL
Tlaquepaque,MEX,Jalisco,328031,NULL,NULL
Tlaxcala,MEX,Tlaxcala,116800,-98.1,19.2
Tlemcen,DZ,Algeria,107632,NULL,NULL
Toensberg,N,Vestfold,8984,10.2,59.2
Tokat,TR,Tokat,NULL,NULL,NULL
Tokchon,NOK,"North Korea",217000,NULL,NULL
Tokushima,J,Tokushima,NULL,NULL,NULL
Tokyo,J,Tokyo,7843000,139.767,35.6833
Toledo,E,"Castile La Mancha",NULL,NULL,NULL
Toledo,USA,Ohio,317606,-83.8,41.6
Toliary,RM,Toliary,150000,NULL,NULL
Toluca,MEX,"Estado de Mexico",327865,NULL,NULL
"Toluca de Lerdo",MEX,"Estado de Mexico",136100,-99.4,19.2
Tolyatti,R,"Samarskaya oblast",702000,NULL,NULL
Tomsk,R,"Tomskaya oblast",470000,NULL,NULL
Tonala,MEX,Chiapas,151190,NULL,NULL
Tonbridge,GB,Kent,102100,NULL,NULL
Tongchuan,TJ,Shaanxi,280657,NULL,NULL
Tonghua,TJ,Jilin,324600,NULL,NULL
Tongi,BD,Bangladesh,181000,NULL,NULL
Tongliao,TJ,"Nei Monggol",255129,NULL,NULL
Tongling,TJ,Anhui,228017,NULL,NULL
Topeka,USA,Kansas,119658,-95.6333,39.0667
Toronto,CDN,Ontario,635395,-79.5,43.5
Torrance,USA,California,136183,NULL,NULL
"Torre del Greco",I,Campania,102647,NULL,NULL
Torreon,MEX,Coahuila,439436,NULL,NULL
Torun,PL,Torunskie,201000,NULL,NULL
Tottori,J,Tottori,NULL,NULL,NULL
Touliu,RC,Taiwan,NULL,NULL,NULL
Toulon,F,"Provence Cote dAzur",167619,NULL,NULL
Toulouse,F,"Midi Pyrenees",358688,1.2,43.4
Tours,F,Centre,129509,NULL,NULL
Townsville,AUS,Queensland,114000,NULL,NULL
Toyama,J,Toyama,NULL,NULL,NULL
Trabzon,TR,Trabzon,145400,NULL,NULL
Trafford,GB,"Greater Manchester",218100,NULL,NULL
Trento,I,"Trentino Alto Adige",102124,11.5,46
Trenton,USA,"New Jersey",92124,-74.7667,40.2167
Trieste,I,"Friuli Venezia Giulia",231047,13.45,45.39
Tripoli,LAR,Libya,NULL,22.3,37.3
Trivandrum,IND,Kerala,699872,77,8.2
Tromsoe,N,Troms,48109,19,69.4
Trondheim,N,"Soer Trondelag",134426,10.2,63.3
Trowbridge,GB,Wiltshire,NULL,NULL,NULL
Trujillo,HCA,Colon,NULL,NULL,NULL
Trujillo,PE,"La Libertad",509312,NULL,NULL
Trujillo,YV,Trujillo,NULL,NULL,NULL
Truro,GB,"Cornwall / Isles of Scilly",NULL,NULL,NULL
Tshikapa,ZRE,"Kasai Occidental",180860,NULL,NULL
Tsu,J,Mie,NULL,NULL,NULL
Tucson,USA,Arizona,449002,NULL,NULL
Tucupita,YV,"Delta Amacuro",NULL,NULL,NULL
Tula,R,"Tulskaya oblast",532000,NULL,NULL
Tulcea,RO,Tulcea,NULL,NULL,NULL
Tulsa,USA,Oklahoma,378491,-95.9,36.2
Tulua,CO,"Valle de Cauca",138124,NULL,NULL
Tumaco,CO,Narino,114802,NULL,NULL
Tumbes,PE,Tumbes,NULL,NULL,NULL
"Tunbridge Wells",GB,Kent,101800,NULL,NULL
Tunceli,TR,Tunceli,NULL,NULL,NULL
Tunis,TN,Tunisia,NULL,10.2,36.7833
Tunja,CO,Boyaca,120210,NULL,NULL
Turbo,CO,Antioquia,127045,NULL,NULL
Turin,I,Piemonte,991870,7.39,45.5
Turku,SF,Turku-Pori,161292,22.1,60.3
"Tuxtla Gutierrez",MEX,Chiapas,289626,-93.1,16.5
Tver,R,"Tverskaya oblast",455000,NULL,NULL
Tychy,PL,Katowickie,190000,NULL,NULL
Tyumen,R,"Tyumenskaya oblast",494000,NULL,NULL
Uberaba,BR,"Minas Gerais",232134,NULL,NULL
Uberlandia,BR,"Minas Gerais",437111,NULL,NULL
"Ubon Ratchathani",THA,Thailand,137000,NULL,NULL
Ufa,R,"Rep. of Bashkortostan",1094000,NULL,NULL
Uige,ANG,Uige,NULL,NULL,NULL
Ujjain,IND,"Madhya Pradesh",362633,NULL,NULL
"Ujung Pandang",RI,Indonesia,944685,NULL,NULL
Ukhta,R,"Rep. of Komi",106000,NULL,NULL
Ulaanbaatar,MNG,Mongolia,479500,107,48
"Ulan Ude",R,"Rep. of Buryatiya",366000,NULL,NULL
Ulanhot,TJ,"Nei Monggol",159538,NULL,NULL
Ulhasnagar,IND,Maharashtra,369077,NULL,NULL
Ulm,D,"Baden W³rttemberg",115123,NULL,NULL
Ulsan,ROK,"South Korea",967394,NULL,NULL
Umea,S,Vasterbotten,85698,20.1,63.5
Uppsala,S,Uppsala,183472,17.4,59.5
Urawa,J,Saitama,NULL,NULL,NULL
Urfa,TR,Sanliurfa,357900,NULL,NULL
Urganch,UZB,Khorazm,135000,NULL,NULL
Uruapan,MEX,Michoacan,187623,NULL,NULL
Uruguaiana,BR,"Rio Grande do Sul",121825,NULL,NULL
Urumqi,TJ,"Xinjiang Uygur",1160000,88,44
Usak,TR,Usak,119900,NULL,NULL
Ushuaia,RA,"Tierra del Fuego",3000,-68.3,-54.5
"Usolye Sibirskoye",R,"Irkutskaya oblast",106000,NULL,NULL
Ussuriysk,R,"Primorsky kray",162000,NULL,NULL
"Ust Ilimsk",R,"Irkutskaya oblast",110000,NULL,NULL
"Usti nad Labem",CZ,Severocesky,NULL,NULL,NULL
Usulutan,ES,"El Salvador",NULL,NULL,NULL
Utrecht,NL,Utrecht,547070,NULL,NULL
Utsonomiya,J,Tochigi,NULL,NULL,NULL
Uvira,ZRE,Kivu,115590,NULL,NULL
Uzhhorod,UA,Zakarpatska,NULL,NULL,NULL
Vaasa,SF,Vaasa,54275,21.3,63
Vadodara,IND,Gujarat,1061598,NULL,NULL
Vadsoe,N,Finnmark,5961,29.5,70.5
Vaduz,FL,Liechtenstein,27714,9.3,47.08
Valencia,E,Valencia,764293,-0.383333,39.4667
Valencia,YV,Carabobo,903621,NULL,NULL
Valladolid,E,"Castile and Leon",336917,NULL,NULL
Valledupar,CO,Cesar,265505,NULL,NULL
Vallejo,USA,California,109593,NULL,NULL
Valletta,M,Malta,9302,14.2,35.08
Valparaiso,RCH,Chile,267000,-71.3,-33.1
Van,TR,Van,194600,NULL,NULL
Vancouver,CDN,"British Columbia",471844,-122.4,48.5
Vanersborg,S,Alvsborg,35804,12.2,58.2
Varanasi,IND,"Uttar Pradesh",932399,NULL,NULL
Varginha,BR,"Minas Gerais",100079,NULL,NULL
"Varzea Grande",BR,"Mato Grosso",190374,NULL,NULL
Vaslui,RO,Vaslui,NULL,NULL,NULL
Vasteras,S,Vastmanland,123728,16.3,59.4
"Vatican City",V,"Holy See",392,12.3,41.5
Vaughan,CDN,Ontario,111359,NULL,NULL
Vaxjo,S,Kronoberg,66925,15,56.5
"Velikiye Luki",R,"Pskovskaya oblast",116000,NULL,NULL
Velsen,NL,"Noord Holland",134973,NULL,NULL
Venice,I,Veneto,317837,12.2,45.27
Verona,I,Veneto,258946,NULL,NULL
Veszprem,H,Veszprem,NULL,NULL,NULL
Viamao,BR,"Rio Grande do Sul",195880,NULL,NULL
"Vicente Lopez",RA,"Buenos Aires",289142,NULL,NULL
Vicenza,I,Veneto,109333,NULL,NULL
Victoria,CDN,"British Columbia",263180,-123.317,48.4167
Victoria,SY,Seychelles,NULL,52,-2
"Victoria de Durango",MEX,Durango,348036,NULL,NULL
"Victoria de las Tunas",C,"Las Tunas",126930,NULL,NULL
Viedma,RA,"Rio Negro",25000,-63.1,-40.5
Vienna,A,Vienna,1583000,16.3667,48.25
Vientiane,LAO,Laos,377409,102.45,18
"Viet Tri",VN,Vietnam,116084,NULL,NULL
Vigo,E,Galicia,288573,NULL,NULL
Vijayawada,IND,"Andhra Pradesh",701827,NULL,NULL
"Vila Nova de Gaia",P,Porto,62468,NULL,NULL
"Vila Velha",BR,"Espirito Santo",297052,NULL,NULL
"Villa Nueva",GCA,Guatemala,101295,NULL,NULL
Villahermosa,MEX,Tabasco,261231,-93,18
Villavicencio,CO,Meta,252711,NULL,NULL
Villeurbanne,F,"Rhone Alpes",116872,NULL,NULL
Vilnius,LT,Lithuania,566000,25.3,54.4
Vinnytsya,UA,Vinnytska,379000,NULL,NULL
"Virginia Beach",USA,Virginia,430385,NULL,NULL
Visby,S,Gotland,20000,18.2,57.3
Vishakhapatnam,IND,"Andhra Pradesh",752037,NULL,NULL
Vitoria,BR,"Espirito Santo",263708,-40.3,-20.2
"Vitoria da Conquista",BR,Bahia,241776,NULL,NULL
"Vitoria de Santo Antao",BR,Pernambuco,111575,NULL,NULL
"Vitoria Gasteiz",E,"Basque Country",214148,NULL,NULL
Vladikavkaz,R,"Rep. of North Ossetiya",312000,NULL,NULL
Vladimir,R,"Vladimirskaya oblast",339000,NULL,NULL
Vladivostok,R,"Primorsky kray",632000,131.917,43.1167
Vlore,AL,Albania,56000,19.3,40.3
Volgodonsk,R,"Rostovskaya oblast",183000,NULL,NULL
Volgograd,R,"Volgogradskaya oblast",1003000,44.5167,48.7
Vologda,R,"Vologodskaya oblast",299000,NULL,NULL
Volos,GR,Greece,71378,NULL,NULL
"Volta Redonda",BR,"Rio de Janeiro",228939,NULL,NULL
Volzhsky,R,"Volgogradskaya oblast",288000,NULL,NULL
Vorkuta,R,"Rep. of Komi",104000,NULL,NULL
Voronezh,R,"Voronezhskaya oblast",908000,NULL,NULL
Votkinsk,R,"Udmurt Republic",104000,NULL,NULL
"Vung Tau",VN,Vietnam,133558,NULL,NULL
Waco,USA,Texas,108412,-97.2167,31.6167
"Wad Madani",SUD,"al Wusta",218714,NULL,NULL
Wafangdian,TJ,Liaoning,251733,NULL,NULL
"Wah Cantonment",PK,Pakistan,122335,NULL,NULL
Wakayama,J,Wakayama,NULL,NULL,NULL
Wakefield,GB,"West Yorkshire",317300,NULL,NULL
Wakrah,Q,Qatar,23682,50.7,25.2
Walbrzych,PL,Walbrzyskie,141000,NULL,NULL
Walsall,GB,"West Midlands",263900,NULL,NULL
Wanxian,TJ,Sichuan,156823,NULL,NULL
Warangal,IND,"Andhra Pradesh",447653,NULL,NULL
Warren,USA,Michigan,138078,NULL,NULL
Warrington,GB,Cheshire,185000,NULL,NULL
Warsaw,PL,Warszwaskie,1655000,21.0333,52.2167
Warwick,GB,Warwickshire,118600,NULL,NULL
Washington,USA,"Distr. Columbia",543213,-77,38.5
Waterbury,USA,Connecticut,106412,-73.0667,41.5833
Waw,SUD,"Bahr al Ghazal",NULL,NULL,NULL
Weifang,TJ,Shandong,428522,NULL,NULL
Weihai,TJ,Shandong,128888,NULL,NULL
Weinan,TJ,Shaanxi,140169,NULL,NULL
Wellington,NZ,"New Zealand",352030,174.767,-41.2833
Wendeng,TJ,Shandong,133910,NULL,NULL
Wenzhou,TJ,Zhejiang,401871,NULL,NULL
"West Bromwich",GB,"West Midlands",154500,NULL,NULL
"West Covina",USA,California,101526,NULL,NULL
Wete,EAT,"Kaskazini Pemba",NULL,NULL,NULL
Whitehorse,CDN,"Yukon Territory",13311,-135,60.4
Wichita,USA,Kansas,320395,-97.4167,37.65
"Wichita Falls",USA,Texas,100138,-98.4833,33.9667
Wiesbaden,D,Hessen,266081,8.17,50.07
Wigan,GB,"Greater Manchester",310000,NULL,NULL
Winchester,GB,Hampshire,100500,NULL,NULL
Windhoek,NAM,Namibia,NULL,17.2,-22.3
Windsor,CDN,Ontario,191435,-82.9667,42.2667
Windsor,GB,Berkshire,136700,NULL,NULL
Winnipeg,CDN,Manitoba,616790,-97.1,49.5
"Winston Salem",USA,"North Carolina",153541,NULL,NULL
Winterthur,CH,ZH,86340,NULL,NULL
Wiral,GB,Merseyside,331100,NULL,NULL
Witten,D,"Nordrhein Westfalen",105423,NULL,NULL
Wloclawek,PL,Wloclawskie,121000,NULL,NULL
"Wodzilaw Slaski",PL,Katowickie,111000,NULL,NULL
Wokingham,GB,Berkshire,142900,NULL,NULL
Wolfsburg,D,Niedersachsen,126965,NULL,NULL
Wollongong,AUS,"New South Wales",238000,NULL,NULL
Wolverhampton,GB,"West Midlands",245100,NULL,NULL
Wonsan,NOK,"North Korea",274000,NULL,NULL
Worcester,GB,"Hereford and Worcester",NULL,NULL,NULL
Worcester,USA,Massachusetts,166350,-71.8667,42.2667
Wrexham,GB,Wrexham,NULL,NULL,NULL
Wroclaw,PL,Wroclawskie,642000,NULL,NULL
Wuhai,TJ,"Nei Monggol",264081,NULL,NULL
Wuhan,TJ,Hubei,3750000,114.15,30.45
Wuhu,TJ,Anhui,425740,NULL,NULL
Wuppertal,D,"Nordrhein Westfalen",383776,NULL,NULL
Wurzburg,D,Bayern,127946,NULL,NULL
Wuwei,TJ,Gansu,133101,NULL,NULL
Wuxi,TJ,Jiangsu,826833,NULL,NULL
Wuzhou,TJ,"Guangxi Zhuangzu",210452,NULL,NULL
Wycombe,GB,Buckinghamshire,161400,NULL,NULL
"Xai Xai",MOC,Gaza,NULL,NULL,NULL
"Xalapa Enriquez",MEX,Veracruz,279451,NULL,NULL
Xi,TJ,Shaanxi,NULL,NULL,NULL
Xiamen,TJ,Fujian,368786,NULL,NULL
Xian,TJ,Shaanxi,2760000,109,34
Xiangfan,TJ,Hubei,410407,NULL,NULL
Xiangtan,TJ,Hunan,441968,NULL,NULL
Xianning,TJ,Hubei,136811,NULL,NULL
Xianyang,TJ,Shaanxi,352125,NULL,NULL
Xiaogan,TJ,Hubei,166280,NULL,NULL
Xiaoshan,TJ,Zhejiang,162930,NULL,NULL
Xichang,TJ,Sichuan,134419,NULL,NULL
Xingcheng,TJ,Liaoning,102384,NULL,NULL
Xinghua,TJ,Jiangsu,161910,NULL,NULL
Xingtai,TJ,Hebei,302789,NULL,NULL
Xining,TJ,Qinghai,551776,102,37
Xintai,TJ,Shandong,281248,NULL,NULL
Xinxiang,TJ,Henan,473762,NULL,NULL
Xinyang,TJ,Henan,192509,NULL,NULL
Xinyu,TJ,Jiangxi,173524,NULL,NULL
Xuancheng,TJ,Anhui,112673,NULL,NULL
Xuchang,TJ,Henan,208815,NULL,NULL
Xuzhou,TJ,Jiangsu,805695,NULL,NULL
Yakeshi,TJ,"Nei Monggol",377869,NULL,NULL
Yakutsk,R,"Rep. of Sakha",192000,NULL,NULL
Yamagata,J,Yamagata,NULL,NULL,NULL
Yamaguchi,J,Yamaguchi,NULL,NULL,NULL
Yamoussoukro,CI,"Cote dIvoire",NULL,NULL,NULL
Yanan,TJ,Shaanxi,113277,NULL,NULL
Yancheng,TJ,Jiangsu,296831,NULL,NULL
Yangjiang,TJ,Guangdong,215196,NULL,NULL
Yangquan,TJ,Shanxi,362268,NULL,NULL
Yangzhou,TJ,Jiangsu,312892,NULL,NULL
Yanji,TJ,Jilin,230892,NULL,NULL
Yantai,TJ,Shandong,452127,NULL,NULL
Yaounde,CAM,Centre,750000,12,3.5
Yaren,NAU,Nauru,NULL,168,0
Yaroslavl,R,"Yaroslavskaya oblast",629000,NULL,NULL
Yasuj,IR,"Boyer Ahmad e Kohkiluyeh",NULL,NULL,NULL
Yazd,IR,Yazd,306268,NULL,NULL
Yekaterinburg,R,"Sverdlovskaya oblast",1280000,NULL,NULL
Yelets,R,"Lipetskaya oblast",119000,NULL,NULL
Yellowknife,CDN,"Northwest Territories",8256,-114.45,62.4667
Yerevan,ARM,Armenia,1200000,44.4,40.1
Yibin,TJ,Sichuan,241019,NULL,NULL
Yichang,TJ,Hubei,371601,NULL,NULL
Yichun,TJ,Heilongjiang,795789,NULL,NULL
Yichun,TJ,Jiangxi,151585,NULL,NULL
Yinchuan,TJ,"Ningxia Huizu",356652,106.2,38.3
Yingkou,TJ,Liaoning,421589,NULL,NULL
Yining,TJ,"Xinjiang Uygur",177193,NULL,NULL
Yixing,TJ,Jiangsu,200824,NULL,NULL
Yiyang,TJ,Hunan,185818,NULL,NULL
Yizheng,TJ,Jiangsu,109268,NULL,NULL
Yogyakarta,RI,Indonesia,412392,NULL,NULL
Yokohama,J,Kanagawa,3256000,139.32,35.3
Yongan,TJ,Fujian,111762,NULL,NULL
Yonkers,USA,"New York",190316,NULL,NULL
Yopal,CO,Casanare,NULL,NULL,NULL
York,CDN,Ontario,140525,NULL,NULL
York,GB,"North Yorkshire",104000,NULL,NULL
Yoro,HCA,Yoro,NULL,NULL,NULL
"Yoshkar Ola",R,"Rep. of Mariy El",251000,NULL,NULL
Yosu,ROK,"South Korea",183557,NULL,NULL
Yozgat,TR,Yozgat,NULL,NULL,NULL
"Ystrad Fawr",GB,Caerphilly,NULL,NULL,NULL
Yuanjiang,TJ,Hunan,107004,NULL,NULL
Yuci,TJ,Shanxi,191356,NULL,NULL
Yueyang,TJ,Hunan,302800,NULL,NULL
Yumen,TJ,Gansu,109234,NULL,NULL
Yungho,RC,Taiwan,241104,NULL,NULL
Yuscaran,HCA,"El Paraiso",NULL,NULL,NULL
Yushu,TJ,Qinghai,131861,NULL,NULL
Yuyao,TJ,Zhejiang,114056,NULL,NULL
"Yuzhno Sakhalinsk",R,"Sakhalinskaya oblast",160000,NULL,NULL
Zaanstreek,NL,"Noord Holland",147917,NULL,NULL
Zabrze,PL,Katowickie,203000,NULL,NULL
Zacatecas,MEX,Zacatecas,100051,-102.4,22.5
Zacatecoluca,ES,"El Salvador",NULL,NULL,NULL
Zagazig,ET,Sharqiya,274000,NULL,NULL
Zagreb,HR,Croatia,NULL,NULL,NULL
Zahedan,IR,"Sistan e Baluchestan",419886,NULL,NULL
Zalaegerszeg,H,Zala,NULL,NULL,NULL
Zalau,RO,Salaj,NULL,NULL,NULL
Zamboanga,RP,Philippines,511000,NULL,NULL
Zamora,MEX,Michoacan,109751,NULL,NULL
Zamosc,PL,Zamojskie,NULL,NULL,NULL
Zanjan,IR,Zanjan,280691,NULL,NULL
Zanzibar,EAT,"Mjini Magharibi",157634,NULL,NULL
Zaoyang,TJ,Hubei,162198,NULL,NULL
Zaozhuang,TJ,Shandong,380846,NULL,NULL
Zapopan,MEX,Jalisco,668323,NULL,NULL
Zaporizhzhya,UA,Zaporizka,891000,NULL,NULL
Zaragoza,E,Aragon,606620,NULL,NULL
Zaria,WAN,Nigeria,335000,NULL,NULL
Zelenodolysk,R,"Rep. of Tatarstan",101000,NULL,NULL
Zelenograd,R,"Moskovskaya oblast",191000,NULL,NULL
Zhambyl,KAZ,Zhambyl,NULL,NULL,NULL
Zhangjiakou,TJ,Hebei,529136,NULL,NULL
Zhangzhou,TJ,Fujian,181424,NULL,NULL
Zhanjiang,TJ,Guangdong,400997,NULL,NULL
Zhaodong,TJ,Heilongjiang,179976,NULL,NULL
Zhaoqing,TJ,Guangdong,194784,NULL,NULL
